source_file,case_id,keyword_score,has_article_num,quoted_text
deposit_dispute,75397,5,False,"’ 프랜차이즈를 운영하는 주식회사 K의 영업방침과 유사한 내용일 뿐이었다. 그런데 신규임차인이 이를 수락하지 않고 임대차계약을 파기한 것이고, 피고가 신규임차인과 임대차계약을 체결하지 못한 것에 정당한 사유가 있으므로, 원고의 손해배상 청구는 이유 없다. 또한 이 사건 점포의 권리금이 30,000,000원 이상이라고 볼 수도 없다. 2) 원고는 전임차인이 운영하던 ‘"
deposit_dispute,70051,5,False,"”는 취지로 제안하고 피해자에게 AA의 운영 현황자료 등을 교부하였다. 그러나 사실 AA은 2016년 말에 이미 577,489,607원의 당기순손실로 자본금 1억 원을 잠식한 상태였고, 2016. 5.경 면세점 매장의 입점 업체들이 퇴점하면서 보증금의 반환을 청구하자 새롭게 매장에 입점할 업체로부터 보증금을 받아 보증금의 반환을 청구하는 업체에게 지급하여 이른바 ‘"
protection_mechanism,61345,5,False,"'호로 기재되어 있었고, 근저당권설정계약서에도 소외인의 주소가 위와 같이 기재되어 있었을 뿐만 아니라 임차인이 담보로 제공된 건물을 임차하여 거주하고 있는지의 여부는 통상 담보권자가 되려는 자가 자신의 책임 아래 이에 관하여 조사하는 것이 보통이라는 점 등을 고려할 때 이 사건 건물에 관한 근저당권자인 주식회사 국민은행은 근저당권설정등기 당시 피고의 주민등록상의 '"
deposit_dispute,28967,5,False,"’이라 한다)을 임대차보증금 100,000,000원, 월 차임 4,500,000원(2010. 12. 1.부터는 월 5,000,000원, 각 부가세는 별도), 임대차기간 2008. 2. 1.부터 36개월으로 정하여 임차하는 계약을 체결하고, 그 무렵 피고에게 임대차보증금을 지급하였다. 나. 이즈웨딩은 2010. 12. 30. 원고에게 위 임대차보증금반환채권(이하 ‘"
protection_mechanism,46995,5,True,"""고 규정함으로써 임대주택의 인도와 주민등록이라는 대항요건을 갖춘 자에게 등기된 임차권과 같은 대항력을 부여하고 있는 점에 비추어 보면 임대인의 임대권원이 되는 계약이 해제되기 전에 임대인으로부터 주택을 임차받아 주택의 인도와 주민등록을 마침으로써 위 법 소정의 대항요건을 갖춘 임차인은 등기된 임차권자와 마찬가지로 민법 제548조 제1항 단서 소정의 '"
fraud_core,33049,5,False,"’이라 한다)의 시가가 임대차보증금 반환을 기대하지 못할 정도로 낮은 금액이었다고 단정하기 어렵다. (가) I 빌라 ① 확인가능한 보증금 합계액은 24억 1천만 원가량(수사기록 2권 336쪽), 근저당권부 대출금채무액은 8억 2천만 원가량(채권최고액 10억 8백만 원, 근저당권자 H은행)으로 합계 32억 3천만 원가량이다. ② 피고인 B은 검찰에서 “"
deposit_dispute,105110,5,False,"‘(주)G’이라 한다) 사이에 체결한 임대차계약을 승계하기로 하면서, 2015. 10. 10. 이 사건 부동산에 관하여 원고 및 (주)G과 사이에 그들을 공동임차인으로 하여 임대차보증금 11,345,000원, 월차임 1,702,000원(부가세제외), 계약기간 2014. 12. 10.부터 2016. 12. 9.까지로 하는 임대차계약을 체결하였다(이하 ‘"
deposit_dispute,90071,5,False,"'이라 한다)하였다. 이 사건 1차 임대차계약서상에는 기재되어 있지는 않으나 원고와 피고는 이 사건 점포에 관한 월 수도사용료를 30,000원으로 정하였다. 다. 원고와 피고는 2006. 12. 20. 임대차계약서를 새로 작성하였고, 위 임대차계약서상 임대차보증금은 25,000,000원, 월 임료는 없는 것으로 각 기재되었다(위 임대차계약을 이하 '"
deposit_dispute,46010,5,False,"’이라고 한다)에 관하여 매매대금을 708,000,000원으로 하되, 이 사건 각 부동산에 관하여 설정된 근저당권의 피담보채무 568,000,000원, 별지 목록 제3항 기재 건물 중 1층 상가에 관한 임대차보증금 80,000,000원의 반환 채무, 2층 상가에 관한 임대차보증금 15,000,000원의 반환 채무 및 군산시 E, 1층 상가(이하 ‘"
deposit_dispute,50886,5,False,"‘I은행’이라 한다)을 근저당권자로 하는 채 권최고액을 65,000,000원의 근저당권 및 2건의 압류(권리자 국)가 마쳐져 있었던 사실, 이 사건 임대차계약 체결일인 2019. 4.경 이 사건 아파트와와 같은 단지, 같은 평수의 아파트가 매매대금 640,000,000원에 매매가 이루어진 사실을 인정할 수 있고, 이 사건 매매계약의 특약사항에서 “"
deposit_dispute,60175,5,False,"‘I은행’이라 한다)을 근저당권자로 하는 채 권최고액을 65,000,000원의 근저당권 및 2건의 압류(권리자 국)가 마쳐져 있었던 사실, 이 사건 임대차계약 체결일인 2019. 4.경 이 사건 아파트와와 같은 단지, 같은 평수의 아파트가 매매대금 640,000,000원에 매매가 이루어진 사실을 인정할 수 있고, 이 사건 매매계약의 특약사항에서 “"
deposit_dispute,115492,5,False,"‘이 사건 건물’이라 한다)을 965,000,000원(계약금 100,000,000원, 중도금 200,000,000원, 잔금 665,000,000원)에 매수하되 원고가 이 사건 건물의 임차인들에 대한 임대차보증금반환채무 80,000,000원을 인수하고 위 80,000,000원을 잔금 665,000,000원에서 공제하기로 하는 내용의 매매계약(이하 ‘"
deposit_dispute,99180,5,False,"“2015. 9. 2. 대출 당시 이 사건 부동산의 시세는 60억 원 정도이고 선순위 근저당권부채무가 2,677,649,822원, 1순위 임대차보증금반환채무가 23억 7,000만 원이었기 때문에, 만일 임대차계약서가 위조되어 임대차보증금이 은폐되는 일이 없이 사실대로 대출 신청이 되었다면, 42억 원은 대출되지 않을 가능성이 90% 이상이었다.”"
deposit_dispute,85774,5,False,"’이라 한다)을 체결하고, 소외 3으로부터 위 설정계약을 원인으로 하여 서울중앙지방법원 관악등기소 2004. 8. 17. 접수 제38530호로 전세권설정등기를 경료받았다. 2) 소외 2는 2004. 8. 17. 소외 4에 대한 채권을 담보하기 위해 이 사건 전세권에 관하여 채권최고액을 600,000,000원으로 정한 근저당권설정계약(이하 ‘"
deposit_dispute,102059,5,True,"’상가임대차법‘이라 한다) 제10조 제3항에 따라 이 사건 상가임대차계약이 갱신되었으며, 설령 원고의 주장대로 이 사건 상가임대차계약이 기간 만료로 종료되었다고 하더라도, 임대차보증금의 반환과 동시에 이 사건 부동산의 명도가 이루어져야 한다고 항변한다. 살피건대, 갑 제2호증의 기재에 의하면, 원고가 2019. 10. 29. 피고에게 ’"
deposit_dispute,137698,5,False,"’이라 한다)을 체결하였고, 공인중개사인 피고 B은 이 사건 임대차계약을 중개하였다. 나. 피고 B은 이 사건 임대차계약의 체결 당시 D에게 이 사건 건물에 관한 총 임대차보증금액을 문의하였으나, D은 피고 B에게 이에 관한 정보 제공을 거부하였다. 피고 B은 이 사건 임대차계약의 계약서에 첨부된 중개대상물 확인․설명서의 “"
fraud_core,65094,5,False,"""E 인테리어도면을 내려면 우선 가맹계약부터 해야 한다. 나도 주방시설물 중 일부는 미리 준비를 해두기 위해서 비용이 필요한데 혹시 음식점공사 승인이 불허되더라도 계약금은 전액 돌려주고 주문해 둔 시설물은 다른 가맹점 계약자에게 공급하면 되니 걱정하지마라. 빨리 가맹점계약을 체결하고 계약금 800만 원을 달라."""
protection_mechanism,130464,5,False,"’고 정하고 있다. 라. 원고와 피고는 2019. 8. 29. 이 사건 건물 1층 전체에 관하여 임대차보증금 5천만 원, 월 차임 231만 원, 임대차기간 2019. 8. 31.부터 2021. 8. 30.까지로 하여 기존 임대차계약을 갱신하는 내용의 임대차계약을 체결하였는데, 그 특약사항 제4항은 ‘"
deposit_dispute,127291,5,False,"'이 사건 다가구주택은 현 시세가 1,300,000,000원이고 선순위 임차인들의 임대차보증금은 전세권이 설정되어 있는 140,000,000원을 포함하여 다 합쳐도 500,000,000원이 안 되므로 근저당권과 선순위 임대차보증금 다 빼도 140,000,000원은 충분히 나오니 걱정말라.'"
fraud_core,121106,5,False,"‘2018. 4. 23. 23억 원을 대출하며 거래 물건으로 계약 보증한다. 대출기간은 3개월로 정하며 취급수수료 및 상기 이자를 선납한다. 대출금 상환은 준공 후 사용승인 등록시 계약 해지와 동시에 대출금을 반환하며, 단 대출 기간 내 분양 승계를 통하여 일부 반환을 할 수 있다.’"
protection_mechanism,145809,5,True,"'시)를 요구하고 있고, 같은 법 제3조의2 제2항에서는 위 요건들에 더하여 확정일자까지 갖춘 경우 임차인에게 우선변제권을 인정하고 있다. 따라서 주택담보대출자인 원고로서는 담보물인 주택의 담보가치 확보에 방해가 되는 임차인의 대항력과 우선변제권의 존부를 파악하기 위해 해당 주택에 '"
deposit_dispute,58243,5,False,"’라 한다)를 임대기간 입주개시일로부터 5년, 임대차보증금 59,700,000원, 월 임대료 200,000원으로 정하여 임차하기로 하는 임대차계약을 체결하였고, 이후 3차례에 걸쳐 보증금을 증액함에 따라 위 임대차계약상 보증금이 최종적으로 98,971,200원으로 변경되었다(이하 ‘"
deposit_dispute,10965,5,True,"’는 의사를 표시함으로써 주택임대차보호법 제6조의3 제1항이 정한 계약갱신 요구를 하였고, 원고가 위 계약갱신 요구를 거절할 수 있는 정당한 사유도 존재하지 않으므로, 이 사건 임대차계약은 2023. 3. 15.까지로 다시 연장되었다고 주장한다. 그러나 위 내용증명서에는 “"
deposit_dispute,54022,5,False,"‘이 사건 임대차계약을 갱신할 의사가 없고 자신이 직접 이 사건 건물에서 약국을 운영하고자 하니 이 사건 임대차계약 기간이 만료되면 이 사건 건물을 명도하여 주고, 이 사건 임대차계약의 특약사항으로 권리금 주장을 할 수 없다고 약정하였으므로 권리금에 관한 주장은 이유 없다’"
deposit_dispute,50924,5,False,"「이 사건 부동산에 대하여 임대관련 업무, 임대 보증기간 동안의 임대료 지급, 임대보증금 수금 및 관리, 임차인 물색 및 선정, 임대홍보, 임대차계약 관리(계약서 작성) 등 임대차계약 사실을 확인하며 임대 관련사항 일체와 세대점검 및 방문과 관련된 권한을 C에 위임한다」"
deposit_dispute,124628,5,False,"’란에 피고 B이 서명․날인하였다. 원고는 E에게 위 임대차계약의 임대차보증금 5,500만 원을 지급하고 이 사건 부동산에 거주하여 왔고, 이후 한 차례 이 사건 임대차계약은 묵시적으로 갱신되었다. 다. 원고가 이 사건 임대차계약 당시 교부받은 중개대상물 확인․설명서 ‘"
fraud_core,65880,5,False,’로 허가받기 위하여는 대표자 명의의 임대차계약서가 필요하다는 사실을 알게 되자 임대차계약서를 위조하기로 마음먹었다. 1. 사문서위조 피고인은 2017. 2. 1.경 안성시 E에서 부동산임대차계약서 양식에 위 상가를 임차하는 내용의 계약서를 작성하면서 임대인 란에 ‘
fraud_core,102964,5,False,"‘전세계약이 아닌 임대차계약을 체결할 권한을 위임받았음에도 불구하고 그 임무에 위반하여 전세보증금 1억 2,000만 원의 전세계약을 체결하여 동액 상당의 재산상 이익을 취득하고, 피고 B으로 하여금 동액 상당의 전세금 반환채무를 부담하게 하여 재산상 손해를 가하였다’"
deposit_dispute,14614,5,False,"『피고에 대하여도 유효하고, I이 피고를 대리하여 원고로부터 임대차보증금 9,000만 원을 수령한 이상 피고가 이 사건 영업위탁계약에 따라 소외 회사로부터 지급받은 보증금 1,000만 원의 한도 내로 피고의 원고에 대한 임대차보증금 반환의무가 제한되는 것은 아니다.』"
deposit_dispute,106660,5,False,"""위 소외 1과 피고는 위 임대차계약 해지시에 위 소외 1이 위 대출금을 상환기한 내에 변제하고 위 근저당권을 말소하여 주기로 하되, 이를 이행하지 아니할 경우 피고가 위 소외 1에게 반환할 임대차보증금을 담보로 하여 위 대출금채무를 인수하기로 약정하였다."""
fraud_core,36467,5,False,"“G과 공모하여 허위로 작성된 G의 소득증빙 서류, 임차인과 임대인의 계약의사나 임차인의 거주의사 없이 대출 목적으로 허위 작성된 전세계약서 등을 H은행에 제출하여 G의 전세자금 대출금 명목으로 같은 은행으로부터 2억 1,600만 원을 입금받아 편취하였다”"
protection_mechanism,108733,5,False,"‘이 사건 건축주들의 근저당권설정계약서가 백지날인 상태로 교부되고 확인서면이 작성된 적도 없는 상태에서 계약이 철회되었으나, 인감사용기간이 남아 있고 근저당권설정계약서도 회수되지 못하여 이 사건 건축주들의 의사에 반하여 위․변조되어 사용될 염려가 있다’"
deposit_dispute,147285,5,False,"“피고가 이 사건 점포 누수에 대한 수선의무를 이행하지 않았으므로, 이 사건 임대차계약을 해지하고, 임대차보증금 100,000,000원, 계약금 10,000,000원, 이사비 등 10,000,000원 합계 120,000,000원을 청구한다”"
deposit_dispute,125300,5,False,"‘이 사건 점포’라 한다)를 임차하였고, 위 임대차계약은 이후 갱신되어 왔는데, 이 사건 이전에 최종 갱신된 임대차계약상의 임대차보증금은 40,000,000원, 월 차임은 850,000원, 기간 만료일은 2018. 8. 1.이었다(이하 ‘"
fraud_core,124165,5,False,"‘이라 한다)에 관하여 2018. 10. 27. 체결된 임대차계약에 관한 임차인 명의변경계약을 취소한다. 피고는 D, E에게 위 임차인 명의변경계약이 취소되었다는 취지의 통지를 하라. 나. 예비적으로, 피고와 제1심 공동피고 B(이하 ’"
deposit_dispute,125203,5,False,"「이 사건 매매계약서는 2013. 9. 27.경 작성되었으나, 대출금 이자 대납일(을가 제4호증 특약사항 5항 참조)과 매매계약서에 따른 계약금 지급일을 맞추기 위해 매매계약 체결일을 2013. 7. 5.로 소급하여 작성하였다」"
deposit_dispute,125600,5,False,"’이라 한다)을 체결하고, D에게 임대차보증금을 전부 지급하였다. 나. 피고는 그 무렵 원고와 사이에 D이 원고에게 반환해야 할 임대차보증금 3억 원 중 1억 5,000만 원의 반환채무를 보증하는 내용의 보증계약(이하 ‘"
fraud_core,24062,5,False,"”라고 정하고 있다. 이 조항은 임차인이 취득하는 대항력의 내용을 정한 것으로, 상가건물의 임차인이 제3자에 대한 대항력을 취득한 다음 임차건물의 양도 등으로 소유자가 변동된 경우에는 양수인 등 새로운 소유자(이하 ‘"
fraud_core,54020,5,False,"”라고 정하고 있다. 이 조항은 임차인이 취득하는 대항력의 내용을 정한 것으로, 상가건물의 임차인이 제3자에 대한 대항력을 취득한 다음 임차건물의 양도 등으로 소유자가 변동된 경우에는 양수인 등 새로운 소유자(이하 ‘"
deposit_dispute,31338,5,False,"”라고 정하고 있다. 이 조항은 임차인이 취득하는 대항력의 내용을 정한 것으로, 상가건물의 임차인이 제3자에 대한 대항력을 취득한 다음 임차건물의 양도 등으로 소유자가 변동된 경우에는 양수인 등 새로운 소유자(이하 ‘"
deposit_dispute,108029,5,False,"‘E마트 내 수산코너를 추가로 전대할 테니 전대차보증금 3,000만 원을 내게 주고 입점하라. 향후 2년간 수산코너를 사용하도록 해 주고, 계약이 해지되더라도 전대차보증금을 즉시 반환해 줄 테니 걱정할 필요 없다.’"
deposit_dispute,147311,5,False,"‘임대인 피고들, 임차인 원고, 임대차보증금 4,000만 원(계약금 300만 원은 계약시 지불, 잔금 3,700만 원은 2017. 4. 29. 지불), 임대기간 2017. 4. 30.부터 2019. 4. 29.까지’"
deposit_dispute,104779,5,False,’란에는 ‘임대차보증금의 중도금은 기존 임차인 H(피고의 아버지) 계좌로 입금한다. 임차인과 임대인의 합의하에 잔금은 H에게 양해를 구하고 임차인이 잔금을 납부할 때까지 월 20만 원을 H 계좌에 입금하기로 한다’
fraud_core,95811,5,False,"’은 앞서 Ⅱ. 1. 나. 9)항에서 본 바와 같이 재계약 임차인들이 당시 시세에 따라 분양대금을 초과하여 웃돈(프리미엄)을 지급하면서까지 재임대차계약을 체결하는 과정에서 발생한 부분으로, 재계약 임차인들이 ‘"
fraud_core,31071,5,False,"""본 계약 체결 이전 또는 이후에 이루어진 임대차계약에 기인한 임대차보증금 반환채무 기타 이와 관련하여 발생하는 모든 채무는 신탁기간 중 신탁해지 이후에도 위탁자 및 수익자가 부담하며, 수탁자를 면책시킨다."""
fraud_core,114479,5,False,"""본 계약 체결 이전 또는 이후에 이루어진 임대차계약에 기인한 임대차보증금 반환채무 기타 이와 관련하여 발생하는 모든 채무는 신탁기간 중 신탁해지 이후에도 위탁자 및 수익자가 부담하며, 수탁자를 면책시킨다."""
deposit_dispute,44318,5,False,"“임차인들이 임대차계약서에 기재된 임대기간이 지난 후 다음 임차인의 임대차계약 체결 시까지 건물에서 퇴거한 증거가 없으므로, 피고가 계속하여 종전 임차인으로부터 차임을 받은 것으로 볼 수 있다.”"
deposit_dispute,143835,5,False,“아직 임대차계약이 종료가 되지 않았고 법적 자동갱신 계약 기일이 1년도 넘게 남았는데 당사자 합의 없이 일방적으로 임대보증금 반환을 하시고 명도를 요구하시는 것은 법과 경우에 맞지가 않습니다.”
deposit_dispute,9477,5,False,"’로 하는 임대차 계약을 체결함에 있어 피해자가 이 사건 오피스텔에 설정된 선순위 근저당권 9,072만 원이 존재하여 임대차 보증금을 반환받지 못할 것을 염려하여 계약을 주저하자, 피해자에게 """
protection_mechanism,51537,5,False,"'라 한다)과 사이에, 피고 회사가 건설공사계약에 따라 부담하는 하자보수보증금채무, 계약이행보증금채무 등을 담보할 목적으로 아래 표 기재와 같은 내용의 각 이행보증보험계약(이하 통틀어 '"
deposit_dispute,147320,5,True,"“계약서 제18조 소정의 신탁수익에서 손실이 잔존하는 경우에는 신탁계약을 해지할 수 없으며, 수익자는 수탁자인 파산 전 회사와 협의하여 그 손실을 상환한 후 신탁계약을 해지할 수 있다”"
deposit_dispute,52529,5,False,‘이사를 가는데 지금 살고 있는 집 임대인이 임대차보증금을 반환해주지 않아 돈이 부족하다. 500만 원을 빌려주면 2020. 1. 10.까지 위 보증금을 반환받아서 갚겠다.’
fraud_core,102285,5,False,‘전세보증금을 계약기간 종료 후 문제없이 반환해 주겠다. 계약기간 내에 대출 및 설정이 있을 시에는 언제든지 계약을 파기할 수 있고 그 경우 즉시 전세금을 돌려주겠다.’
fraud_core,64434,5,True,’). 당시 작성된 임대차계약서 제5조와 특약 제2조에 의하면 위 임대차계약이 종료되는 경우 임차인은 위 점포를 원상으로 회복하여 반환하는 것으로 되어 있다(이하 ‘
deposit_dispute,135887,5,False,"“설정자는 채권자의 동의 없이 임대인과 임대차계약의 연장, 갱신이 불가하며 임대차계약의 연장, 갱신의 경우에는 반드시 채권자의 사전동의를 얻어야 효력이 발생합니다.”"
deposit_dispute,39636,5,False,‘이 사건 계약에 따른 위 보증금을 2020. 4. 30.까지 반환하고 그 반환을 지체하는 경우 연 12%의 비율로 계산한 지연이자까지 가산하여 반환하겠다’
deposit_dispute,6705,5,False,“임차인인 원고의 동의 없이 상호전환된 임대보증금 및 임대료로 체결된 이 사건 임대차계약은 임대보증금이 표준임대차보증금을 초과하는 범위 내에서 무효”
deposit_dispute,16754,5,False,“임차인인 원고의 동의 없이 상호전환된 임대보증금 및 임대료로 체결된 이 사건 임대차계약은 임대보증금이 표준임대차보증금을 초과하는 범위 내에서 무효”
deposit_dispute,43280,5,False,'와 사이에 이 사건 임대차보증금 반환채권에 관한 이 사건 질권설정계약을 체결하였으니 임대차계약 만료 시에 이 사건 임대차보증금 2억 원을 ‘
fraud_core,121518,5,True,‘임차인에게 계약갱신요구권이 있음에도 불구하고 임대인이 상가임대차법 제10조 제1항 각 호의 사유를 들어 갱신요구를 거절할 수 있는 경우’
protection_mechanism,94818,5,True,‘임차인이 계약갱신요구권이 있음에도 불구하고 임대인이 상가임대차법 제10조 제1항 각 호의 사유를 들어 갱신요구를 거절할 수 있는 경우’
deposit_dispute,13568,5,True,‘임차인이 계약갱신요구권이 있음에도 불구하고 임대인이 상가임대차법 제10조 제1항 각 호의 사유를 들어 갱신요구를 거절할 수 있는 경우’
protection_mechanism,44931,5,False,“계약기간 연장 및 재계약 등 더 이상 계약연장 등에 의사가 없어 임대기간이 종료됨과 동시에 계약을 해지하겠다”
protection_mechanism,118277,5,False,“계약기간 연장 및 재계약 등 더 이상 계약연장 등에 의사가 없어 임대기간이 종료됨과 동시에 계약을 해지하겠다”
fraud_core,20491,5,False,"‘임대인은 명도시에 보증금을 임차인에게 반환해야 하나 월세 및 부가세, 공동사용료 체납분을 공제하고 반환한다’"
deposit_dispute,80647,5,False,"‘G를 운영하는 F만이 보증금반환의무를 부담하고, 임대인인 피고는 보증금반환의무를 부담하지 않는다’"
deposit_dispute,112169,5,False,"‘G를 운영하는 F만이 보증금반환의무를 부담하고, 임대인인 피고는 보증금반환의무를 부담하지 않는다’"
deposit_dispute,103859,5,False,"‘소외 회사만이 보증금반환의무를 부담하고, 임대인인 피고는 보증금반환의무를 부담하지 않는다’"
deposit_dispute,70498,5,False,‘계약 위반시 매도인은 계약금 배액 배상하고 매수인은 계약금 포기하고 계약을 해지한다’
fraud_core,31970,5,False,“임대보증금 오천만 원은 임차인 D의 권리이며 향후 보증금 반환 시 D에게 반환한다”
fraud_core,110865,4,True,"‘공사도급계약’을 체결하여, 이 사건 건물의 신축공사를 대금 24,420,000,000원에 수급하였다(갑 제2호증의 1). ○위 공사도급계약에서는, 피엠코리아가 공사대금 지급목적으로 조성하는 자금에 대해여 원고가 연대보증 등 모든 협조를 취하여야 한다고 약정하였다(특약조건 제9조). ○위 공사대금은 2003. 7. 15.까지 3차에 걸쳐 26,048,000,000원으로 증액되었다(갑 제2호증의 2, 3, 4). [3] ○피엠코리아는 2002. 7.경부터 이 사건 건물의 점포를 임대하였고, 그 임차인들이 국민은행으로부터 대출(이하 ‘"
deposit_dispute,14288,4,True,"’에 해당한다. 나. 검사는 피고인들의 행위를 성매매처벌법 제2조 제1항 제2호 (가)목에 해당하는 행위로 기소하였지만 피고인들의 행위가 성매매처벌법 제2조 제1항 제2호 (다)목의 행위로도 인정되는 이상 이 부분 공소사실은 범죄수익은닉규제법에 따른 몰수의 대상이 되는 성매매처벌법 제2조 제1항 제2호 (다)목의 행위와 관련성이 인정되므로, 이 사건 임대차보증금반환채권을 몰수하더라도 불고불리의 원칙에 위반되지 않는다. 다. 따라서 이 사건 임대차보증금반환채권은 범죄수익은닉규제법 제2조 제2호 (나)목 1)에서 범죄수익으로 정한 ‘"
protection_mechanism,66133,4,False,"'라고 한다)에서, 원고는 이 사건 아파트에 관한 주택임대차보호법상의 우선변제권을 가지는 임차인이라고 주장하면서 임대차보증금 4억 5,000만 원에 대하여 권리신고 및 배당요구를 하였다. 라. 배당 및 원고의 이의 위 집행법원은 배당기일인 2014. 2. 6. 실제 배당할 금액 1,329,863,951원 중 2,748,730원을 1순위 압류권자에게, 5,603,940원을 2순위 교부권자에게 각 배당한 후근저당권자이자 신청채권자인 피고에게 나머지 1,311,571,931원을 배당하고, 원고에게는 배당하지 않는 내용의 배당표(이하 '"
deposit_dispute,67983,4,False,"’E‘ D을 대리인으로 하여 체결되었으나(이 사건 ② 임대차계약 체결 무렵에는 소외 회사가 해산된 상태였고, 당시 계약에 관여한 H이 사용한 인장은 소외 회사가 아닌 D의 인장으로 보인다), 원고가 소외 회사에 포괄적인 임대차계약 체결권한을 위임한 것은 이 사건 건물의 임대 관련 일체의 업무로부터 벗어나면서도 매월 고정적인 임대수익을 얻기 위한 것이었고, 소외 회사가 해산될 무렵 D이 동일한 상호를 사용하여 소외 회사가 영업위탁계약에 기하여 수행해 오던 이 사건 건물의 임대 관련 일체의 업무를 동일하게 해 왔으며, 원고로서는 ’"
protection_mechanism,50475,4,False,"“각 근저당권의 등기 선후 및 이 사건 우선회수특약상 변제충당 순위(각 해당 근저당권의 채권최고액 한도 내에서 그 피담보채권 중 미변제 잔액, 피고의 대위변제금 중 해당 근저당권과 관련하여 이전된 채권 상당액, 신용보증 없는 다른 대출 채권 등 순서)에 따라 배당하는 방법을 취하여야 하고, 위 방법에 따르면 원고의 손해액은 이 사건 경매절차에서 피고의 대위변제금에 배당되었을 것으로 예상되는 103,752,493원 및 113,015,219원과 ○○ 공장에 관한 경매절차에서 배당되었을 것으로 예상되는 31,196,845원이다”"
deposit_dispute,3361,4,False,"‘임대인 G와 2018. 12. 24. 임대차계약을 하면서 계약일에 계약금 300만 원을 현금으로 주고 나머지 잔금을 2018. 12. 27.까지 주기로 하였는데, 돈을 받을 곳에서 제날짜에 돈이 들어오지 않아 말일까지 기다려 달라고 G에게 부탁하였고, 말일 점심때까지 1,470만 원밖에 준비가 안되어 우선 G에게 찾아가 1,470만 원을 건넸고, 같은 날 밤 10시반까지 230만 원을 구해 계좌로 송금해 주었다. 그리고 다음날인 2019. 1. 1. 점심 때쯤 나머지 1,000만 원을 G 은행계좌로 송금해 주었다’"
deposit_dispute,125404,4,False,"‘임대인 G와 2018. 12. 24. 임대차계약을 하면서 계약일에 계약금 300만 원을 현금으로 주고 나머지 잔금을 2018. 12. 27.까지 주기로 하였는데, 돈을 받을 곳에서 제날짜에 돈이 들어오지 않아 말일까지 기다려 달라고 G에게 부탁하였고, 말일 점심때까지 1,470만 원밖에 준비가 안되어 우선 G에게 찾아가 1,470만 원을 건넸고, 같은 날 밤 10시반까지 230만 원을 구해 계좌로 송금해 주었다. 그리고 다음날인 2019. 1. 1. 점심 때쯤 나머지 1,000만 원을 G 은행계좌로 송금해 주었다’"
protection_mechanism,36668,4,False,"'이라 한다). 나. 신본기업은 부도로 2009. 8. 18. 경 이 사건 공사를 중단하였고, 채무자 회사는 2009. 9. 16. 신본기업에게 신본기업의 계약불이행을 이유로 이 사건 하도급계약을 해지한다는 통보를 하였다. 다. D이라는 상호로 건축자재 제조 판매업을 하는 원고는 2008. 9.경부터 2009. 8.경까지 신본기업에게 이 사건 공사에 필요한 건축자재를 납품하였다. 라. 신본기업은 원고에게 이 사건 하도급계약에 따른 신본기업의 채무자 회사에 대한 220,000,000원의 기성공사대금채권을 양도(이하 '"
deposit_dispute,25833,4,False,"‘①재항고인이 위 임대차보증금 3,000만 원의 반환을 구하는 청구를 포기하고, 신청인은 재항고인에 대한 위 위자료 1,500만 원의 채권을 포기하며, ②신청인이 위 위자료 1,500만 원의 채권 등을 피보전권리로 한 재항고인에 대한 가압류를 취하·해제하고, 재항고인이 신청인을 상대로 제기한 추심금 소송을 취하하며 위 임대차보증금 3,000만 원의 반환채권과 관련한 주택임차권등기의 말소등기절차를 이행하고, 아울러 ③신청인과 재항고인은 혼인생활과 관련하여 이미 발생한 손해를 상대방에게 민사상 청구하지 않기로 한다’"
deposit_dispute,20596,4,False,"’이라 한다)을 운영하였으며, 위 임대차계약은 피고가 이 사건 건물의 소유권을 취득한 2017. 5. 1.경까지 묵시적으로 갱신되며 유지되었다. 다. 피고는 2017. 5. 1. E, F로부터 이 사건 건물을 매수하였고, 2017. 7. 31. 위 건물에 관한 소유권이전등기를 경료하였다. 라. 원고는 2017. 8. 5. 피고와 사이에 이 사건 상가에 관하여 임대차보증금 50,000,000원, 월 차임 2,500,000원, 임대차기간 2017. 8. 1.부터 2018. 8. 1.까지로 하여 임대차계약(이하 ‘"
fraud_core,148469,4,False,"’라고만 한다)가 운영하는 공제사업은, 비록 보험업법에 의한 보험사업은 아닐지라도 그 성질에 있어서 상호보험과 유사하고 중개업자가 그의 불법행위 또는 채무불이행으로 인하여 거래당사자에게 부담하게 되는 손해배상책임을 보증하는 보증보험적 성격을 가진 제도로서, 중개업자와 피고 사이에 체결된 공제계약은 기본적으로 보험계약으로서의 본질을 갖고 있으므로, 적어도 공제계약이 유효하게 성립하기 위해서는 공제계약 당시에 공제사고의 발생 여부가 확정되어 있지 않아야 한다는 우연성과 선의성의 요건을 갖추어야 한다. 여기서 ‘"
deposit_dispute,146505,4,True,"‘제2차 제안’이라 한다). 사. 결국 소외 1은 2016. 1. 14. 피고의 제1, 2차 제안과 같은 차임 등의 액수가 지나치게 과다하다고 판단하여 피고와 이 사건 점포에 관한 신규 임대차계약을 체결하지 않기로 하고, 원고와 이 사건 양도계약 제3조가 정한 대로 이 사건 양도계약을 무효화하였다. 아. 원고는 피고에게 2016. 2. 1.부터 이 사건 임대차계약 기간 만료일인 2016. 2. 6.까지의 차임 1,365,516원[= 월 차임 6,600,000원(부가가치세 포함) × 6일/29일, 이하 ‘"
